#node1	node2	node1_string_id	node2_string_id	node1_external_id	node2_external_id	neighborhood	fusion	cooccurence	homology	coexpression	experimental	knowledge	textmining	combined_score
PTPRC	CTNNB1	1854576	1852818	ENSP00000356346	ENSP00000344456	0.000	0.000	0.000	0.000	0.069	0.000	0.000	0.385	0.403
IL6	HGF	1844631	1842916	ENSP00000258743	ENSP00000222390	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.863	0.863
NFYA	MVK	1852963	1843148	ENSP00000345702	ENSP00000228510	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
CTNNB1	MLH1	1852818	1843304	ENSP00000344456	ENSP00000231790	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.581	0.581
PTEN	VHL	1855586	1844441	ENSP00000361021	ENSP00000256474	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.576	0.576
PTPRC	MAPK3	1854576	1845265	ENSP00000356346	ENSP00000263025	0.000	0.000	0.000	0.000	0.000	0.253	0.000	0.317	0.468
IL10	VCAM1	1860958	1847502	ENSP00000412237	ENSP00000294728	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.581	0.581
CD68	MMP2	1843990	1842719	ENSP00000250092	ENSP00000219070	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.593	0.593
MCL1	IGF1	1854935	1848439	ENSP00000358022	ENSP00000302665	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.863	0.863
PTEN	IL8	1855586	1848852	ENSP00000361021	ENSP00000306512	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.889	0.889
IL6	CCL2	1844631	1843055	ENSP00000258743	ENSP00000225831	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.962	0.962
ABL1	ABCB1	1855665	1845794	ENSP00000361423	ENSP00000265724	0.000	0.000	0.000	0.000	0.000	0.075	0.000	0.877	0.882
CRTC2	ATF4	1854836	1851927	ENSP00000357622	ENSP00000336790	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.213	0.835
IL10	MMP9	1860958	1855661	ENSP00000412237	ENSP00000361405	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.923	0.923
IL10	MMP2	1860958	1842719	ENSP00000412237	ENSP00000219070	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.903	0.903
PIK3CA	EREG	1845446	1843742	ENSP00000263967	ENSP00000244869	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.456	0.456
MAPK8	DCX	1853988	1852027	ENSP00000353483	ENSP00000337697	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.851	0.852
ABL1	STAT1	1855665	1854113	ENSP00000361423	ENSP00000354394	0.000	0.000	0.000	0.000	0.000	0.240	0.000	0.756	0.807
CTNNB1	BMP4	1852818	1843758	ENSP00000344456	ENSP00000245451	0.000	0.000	0.000	0.000	0.000	0.244	0.000	0.933	0.947
IL10	IFNG	1860958	1843180	ENSP00000412237	ENSP00000229135	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.786	0.786
ATF4	NFKB1	1851927	1843094	ENSP00000336790	ENSP00000226574	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.412	0.412
NFKB1	RPS6KB1	1843094	1843035	ENSP00000226574	ENSP00000225577	0.000	0.000	0.000	0.000	0.000	0.104	0.000	0.498	0.531
CD44	TIMP1	1860096	1842705	ENSP00000398632	ENSP00000218388	0.000	0.000	0.000	0.000	0.073	0.000	0.000	0.860	0.864
PTEN	NOTCH1	1855586	1846535	ENSP00000361021	ENSP00000277541	0.000	0.000	0.000	0.000	0.167	0.076	0.000	0.962	0.968
INS	CCL2	1844030	1843055	ENSP00000250971	ENSP00000225831	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.634	0.634
ATF4	IL8	1851927	1848852	ENSP00000336790	ENSP00000306512	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.243	0.921
IRS1	IGF1	1848682	1848439	ENSP00000304895	ENSP00000302665	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.961	0.995
RPS6	RPS6KB1	1857216	1843035	ENSP00000369757	ENSP00000225577	0.000	0.000	0.000	0.000	0.000	0.943	0.900	0.993	0.999
PCNA	CTNNB1	1856984	1852818	ENSP00000368438	ENSP00000344456	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.534	0.535
RAC1	STK11	1853302	1850687	ENSP00000348461	ENSP00000324856	0.000	0.000	0.000	0.000	0.000	0.113	0.000	0.923	0.929
NFYA	YY1	1852963	1845097	ENSP00000345702	ENSP00000262238	0.000	0.000	0.000	0.000	0.000	0.102	0.000	0.450	0.485
SLC2A1	IGF1	1861219	1848439	ENSP00000416293	ENSP00000302665	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.407	0.407
RPS6	IGF1	1857216	1848439	ENSP00000369757	ENSP00000302665	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.507	0.507
IL10	IL13	1860958	1848685	ENSP00000412237	ENSP00000304915	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.751	0.751
IL6	NPY	1844631	1843611	ENSP00000258743	ENSP00000242152	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.903	0.903
IFNA1	IL6	1846520	1844631	ENSP00000276927	ENSP00000258743	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.913	0.913
STAT1	IFNA1	1854113	1846520	ENSP00000354394	ENSP00000276927	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.948	0.948
PGR	IL8	1850711	1848852	ENSP00000325120	ENSP00000306512	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.418	0.418
LINGO1	EGFR	1853173	1846445	ENSP00000347451	ENSP00000275493	0.000	0.000	0.000	0.000	0.000	0.600	0.000	0.158	0.649
CRTC2	INS	1854836	1844030	ENSP00000357622	ENSP00000250971	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.458	0.457
PCNA	IL8	1856984	1848852	ENSP00000368438	ENSP00000306512	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.415	0.414
RPS6	RHEB	1857216	1845084	ENSP00000369757	ENSP00000262187	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.773	0.773
IL13	CD4	1848685	1842167	ENSP00000304915	ENSP00000011653	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.419	0.418
RPS6	SLC2A4	1857216	1850296	ENSP00000369757	ENSP00000320935	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.458	0.457
WT1	CD34	1851331	1849250	ENSP00000331327	ENSP00000310036	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.566	0.566
MMP9	PGR	1855661	1850711	ENSP00000361405	ENSP00000325120	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.503	0.503
TRPV1	PKD1	1858755	1845112	ENSP00000382659	ENSP00000262304	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.575	0.575
RALGDS	RAC1	1855609	1853302	ENSP00000361120	ENSP00000348461	0.000	0.000	0.000	0.000	0.000	0.098	0.800	0.562	0.914
ABL1	MAPT	1855665	1852372	ENSP00000361423	ENSP00000340820	0.000	0.000	0.000	0.000	0.000	0.812	0.000	0.835	0.967
VCAM1	NFKB1	1847502	1843094	ENSP00000294728	ENSP00000226574	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.942	0.942
MAPK8	MMP15	1853988	1842736	ENSP00000353483	ENSP00000219271	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.676	0.677
TLR4	IL8	1856025	1848852	ENSP00000363089	ENSP00000306512	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.952	0.952
MME	CD34	1854017	1849250	ENSP00000353679	ENSP00000310036	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.817	0.817
MCL1	IL6	1854935	1844631	ENSP00000358022	ENSP00000258743	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.912	0.912
PRKAA2	MLYCD	1855444	1845142	ENSP00000360290	ENSP00000262430	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.151	0.822
MAPK8	ICAM1	1853988	1845628	ENSP00000353483	ENSP00000264832	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.912	0.912
TP53	CCL2	1846083	1843055	ENSP00000269305	ENSP00000225831	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.866	0.866
TP53	TBP	1846083	1843249	ENSP00000269305	ENSP00000230354	0.000	0.000	0.000	0.000	0.000	0.992	0.800	0.926	0.999
NFYA	CIITA	1852963	1849861	ENSP00000345702	ENSP00000316328	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.589	0.914
PGR	IL6	1850711	1844631	ENSP00000325120	ENSP00000258743	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.504	0.504
IL17A	CD68	1852780	1843990	ENSP00000344192	ENSP00000250092	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.415	0.414
TLR4	TP53	1856025	1846083	ENSP00000363089	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.505	0.505
EIF4EBP1	PIK3CA	1852358	1845446	ENSP00000340691	ENSP00000263967	0.000	0.000	0.000	0.000	0.000	0.104	0.000	0.896	0.903
PRKAA2	RPS6KB1	1855444	1843035	ENSP00000360290	ENSP00000225577	0.000	0.000	0.468	0.666	0.000	0.250	0.000	0.663	0.499
AKT1	MAPK3	1846136	1845265	ENSP00000270202	ENSP00000263025	0.000	0.000	0.000	0.639	0.000	0.270	0.000	0.867	0.497
AKT1	MMP13	1846136	1844775	ENSP00000270202	ENSP00000260302	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.434	0.434
TRPV1	ASIC2	1858755	1843054	ENSP00000382659	ENSP00000225823	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.599	0.599
MMP13	IL6	1844775	1844631	ENSP00000260302	ENSP00000258743	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.888	0.888
TLR4	PTPRC	1856025	1854576	ENSP00000363089	ENSP00000356346	0.000	0.000	0.000	0.000	0.000	0.101	0.000	0.612	0.636
FABP4	INS	1844407	1844030	ENSP00000256104	ENSP00000250971	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.633	0.633
VIP	MC3R	1854549	1843686	ENSP00000356213	ENSP00000243911	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.166	0.913
IGF1	ICAM1	1848439	1845628	ENSP00000302665	ENSP00000264832	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.889	0.889
OGG1	TP53	1848859	1846083	ENSP00000306561	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.913	0.913
MAP2K1	RHEB	1848411	1845084	ENSP00000302486	ENSP00000262187	0.000	0.000	0.000	0.000	0.000	0.305	0.000	0.457	0.607
PTPRC	IL17A	1854576	1852780	ENSP00000356346	ENSP00000344192	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.537	0.537
MME	PGR	1854017	1850711	ENSP00000353679	ENSP00000325120	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.514	0.514
STAT1	TBP	1854113	1843249	ENSP00000354394	ENSP00000230354	0.000	0.000	0.000	0.000	0.000	0.107	0.000	0.357	0.401
CTNNB1	FAM123B	1852818	1851110	ENSP00000344456	ENSP00000329117	0.000	0.000	0.000	0.000	0.000	0.566	0.900	0.531	0.977
PRKD1	PKD1	1851597	1845112	ENSP00000333568	ENSP00000262304	0.000	0.000	0.000	0.000	0.000	0.569	0.000	0.858	0.936
EPHB2	VAV2	1856154	1855562	ENSP00000363763	ENSP00000360916	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.209	0.650
NFYA	TP53	1852963	1846083	ENSP00000345702	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.809	0.900	0.349	0.986
AKT1	CCL2	1846136	1843055	ENSP00000270202	ENSP00000225831	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.508	0.508
INS	TSC2	1844030	1842755	ENSP00000250971	ENSP00000219476	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.923	0.923
IGF1	MMP2	1848439	1842719	ENSP00000302665	ENSP00000219070	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.531	0.951
OGG1	MLH1	1848859	1843304	ENSP00000306561	ENSP00000231790	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.722	0.722
EGF	TIMP1	1845705	1842705	ENSP00000265171	ENSP00000218388	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.187	0.915
STAT3	NFKB1	1845584	1843094	ENSP00000264657	ENSP00000226574	0.000	0.000	0.000	0.000	0.000	0.860	0.000	0.761	0.965
MMP1	IL8	1850481	1848852	ENSP00000322788	ENSP00000306512	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.649	0.649
VCAM1	IL6	1847502	1844631	ENSP00000294728	ENSP00000258743	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.813	0.813
PTEN	EIF4EBP1	1855586	1852358	ENSP00000361021	ENSP00000340691	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.844	0.844
IRS1	TSC1	1848682	1847972	ENSP00000304895	ENSP00000298552	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.580	0.580
IL10	CCL2	1860958	1843055	ENSP00000412237	ENSP00000225831	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.928	0.928
AKT1	TP53	1846136	1846083	ENSP00000270202	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.974	0.975
MME	WT1	1854017	1851331	ENSP00000353679	ENSP00000331327	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.417	0.416
NF1	STK11	1853658	1850687	ENSP00000351015	ENSP00000324856	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.400	0.400
NF1	PGR	1853658	1850711	ENSP00000351015	ENSP00000325120	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.458	0.457
TPT1	MCL1	1861891	1854935	ENSP00000431872	ENSP00000358022	0.000	0.000	0.000	0.000	0.000	0.812	0.000	0.324	0.867
MAPK8	IL8	1853988	1848852	ENSP00000353483	ENSP00000306512	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.909	0.909
MLYCD	INS	1845142	1844030	ENSP00000262430	ENSP00000250971	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.584	0.584
PTEN	MAPK3	1855586	1845265	ENSP00000361021	ENSP00000263025	0.000	0.000	0.000	0.000	0.000	0.254	0.000	0.578	0.672
DAPK1	TSC1	1853632	1847972	ENSP00000350785	ENSP00000298552	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.157	0.627
HDAC6	YY1	1851669	1845097	ENSP00000334061	ENSP00000262238	0.000	0.000	0.000	0.000	0.000	0.105	0.000	0.411	0.451
NF1	YY1	1853658	1845097	ENSP00000351015	ENSP00000262238	0.000	0.000	0.000	0.000	0.000	0.077	0.000	0.792	0.799
PTEN	IL17A	1855586	1852780	ENSP00000361021	ENSP00000344192	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.830	0.830
MSX1	MSX2	1857563	1843517	ENSP00000372170	ENSP00000239243	0.000	0.000	0.000	0.949	0.000	0.571	0.000	0.973	0.592
NOTCH1	EGFR	1846535	1846445	ENSP00000277541	ENSP00000275493	0.000	0.000	0.000	0.000	0.000	0.463	0.000	0.981	0.989
STAT1	NMI	1854113	1843666	ENSP00000354394	ENSP00000243346	0.000	0.000	0.000	0.000	0.096	0.572	0.000	0.451	0.769
RHEB	RPS6KB1	1845084	1843035	ENSP00000262187	ENSP00000225577	0.000	0.000	0.000	0.000	0.000	0.627	0.900	0.935	0.997
IGF1	AKT1	1848439	1846136	ENSP00000302665	ENSP00000270202	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.963	0.963
SLC2A1	IRS1	1861219	1848682	ENSP00000416293	ENSP00000304895	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.520	0.521
IL6	CD4	1844631	1842167	ENSP00000258743	ENSP00000011653	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.648	0.648
VCAM1	AKT1	1847502	1846136	ENSP00000294728	ENSP00000270202	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.585	0.585
TBP	PSMC4	1843249	1842267	ENSP00000230354	ENSP00000157812	0.000	0.000	0.000	0.000	0.000	0.237	0.000	0.254	0.407
RALGDS	PLEK	1855609	1843395	ENSP00000361120	ENSP00000234313	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.500	0.499
MC4R	INS	1848101	1844030	ENSP00000299766	ENSP00000250971	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.706	0.706
PCNA	ORC5	1856984	1847866	ENSP00000368438	ENSP00000297431	0.000	0.000	0.000	0.000	0.250	0.000	0.000	0.523	0.627
STAT3	CD4	1845584	1842167	ENSP00000264657	ENSP00000011653	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.506	0.506
ABL1	C3	1855665	1843781	ENSP00000361423	ENSP00000245907	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.055	0.582
CD68	CCL2	1843990	1843055	ENSP00000250092	ENSP00000225831	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.631	0.631
PTEN	EGFR	1855586	1846445	ENSP00000361021	ENSP00000275493	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.974	0.974
PCNA	POLE	1856984	1850463	ENSP00000368438	ENSP00000322570	0.000	0.000	0.000	0.000	0.228	0.997	0.900	0.831	0.999
CD44	MMP1	1860096	1850481	ENSP00000398632	ENSP00000322788	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.329	0.703
MDM4	TP53	1854537	1846083	ENSP00000356150	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.999	0.800	0.949	0.999
AKT1	VHL	1846136	1844441	ENSP00000270202	ENSP00000256474	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.587	0.587
VAV2	PLEK	1855562	1843395	ENSP00000360916	ENSP00000234313	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.565	0.565
MCL1	EIF4EBP1	1854935	1852358	ENSP00000358022	ENSP00000340691	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.442	0.442
RASA1	RHEB	1846381	1845084	ENSP00000274376	ENSP00000262187	0.000	0.000	0.000	0.000	0.000	0.177	0.000	0.493	0.565
EREG	MMP2	1843742	1842719	ENSP00000244869	ENSP00000219070	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.490	0.489
MCL1	STAT3	1854935	1845584	ENSP00000358022	ENSP00000264657	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.946	0.946
STK11	TSC1	1850687	1847972	ENSP00000324856	ENSP00000298552	0.000	0.000	0.000	0.000	0.000	0.101	0.000	0.693	0.713
MAPK8	HGF	1853988	1842916	ENSP00000353483	ENSP00000222390	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.243	0.921
STAT1	EGFR	1854113	1846445	ENSP00000354394	ENSP00000275493	0.000	0.000	0.000	0.000	0.000	0.986	0.900	0.880	0.999
VEGFA	STAT3	1855611	1845584	ENSP00000361125	ENSP00000264657	0.000	0.000	0.000	0.000	0.000	0.149	0.000	0.938	0.945
PTEN	STAT3	1855586	1845584	ENSP00000361021	ENSP00000264657	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.703	0.703
TP53	MMP13	1846083	1844775	ENSP00000269305	ENSP00000260302	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.944	0.944
TPT1	EGFR	1861891	1846445	ENSP00000431872	ENSP00000275493	0.000	0.000	0.000	0.000	0.000	0.569	0.000	0.056	0.575
IL8	IGF1	1848852	1848439	ENSP00000306512	ENSP00000302665	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.896	0.896
TLR4	IRS1	1856025	1848682	ENSP00000363089	ENSP00000304895	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.419	0.418
IL10	CD68	1860958	1843990	ENSP00000412237	ENSP00000250092	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.581	0.581
PTEN	PIK3CA	1855586	1845446	ENSP00000361021	ENSP00000263967	0.000	0.000	0.000	0.000	0.000	0.724	0.900	0.968	0.999
MMP15	MMP2	1842736	1842719	ENSP00000219271	ENSP00000219070	0.000	0.000	0.000	0.707	0.066	0.000	0.900	0.939	0.929
